experiment_id,timestamp_utc,relative_time_sec,sample_index,role,device,sample_interval_ms,telemetry_source,bytes_sent_total,bytes_received_total,bytes_sent_delta,bytes_received_delta,cpu_usage_percent,memory_usage_mb,memory_usage_percent,gpu_usage_percent,gpu_memory_used_mb,gpu_memory_total_mb,cpu_power_w,gpu_power_w,system_power_w,cpu_energy_j,gpu_energy_j,system_energy_j
20260820_142704_79edcc8b,2026-08-20T18:42:34.923366+00:00,930.7017812019913,1847,server,ubuntu,500,psutil,13400892531,27034045168,0,0,3.8,16358.91015625,51.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:35.423740+00:00,931.2021548710181,1848,server,ubuntu,500,psutil,13400892531,27034045168,0,0,3.8,16359.4296875,51.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:35.924153+00:00,931.7025684209948,1849,server,ubuntu,500,psutil,13400892531,27034045168,0,0,4.0,16357.5546875,51.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:36.424515+00:00,932.2029303600139,1850,server,ubuntu,500,psutil,13400913573,27034049977,21042,4809,12.8,16381.38671875,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:36.924914+00:00,932.7033285789948,1851,server,ubuntu,500,psutil,13400914108,27034051930,535,1953,6.5,16386.69140625,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:37.425279+00:00,933.2036942290142,1852,server,ubuntu,500,psutil,13400929870,27034064418,15762,12488,8.0,16375.64453125,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:37.925689+00:00,933.7041037169984,1853,server,ubuntu,500,psutil,13400930760,27034064848,890,430,5.0,16376.08203125,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:38.426084+00:00,934.2044987929985,1854,server,ubuntu,500,psutil,13400932631,27034067040,1871,2192,5.5,16362.328125,51.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:38.926463+00:00,934.7048749480164,1855,server,ubuntu,500,psutil,13400932734,27034068310,103,1270,5.0,16360.87109375,51.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:39.426948+00:00,935.2053628540016,1856,server,ubuntu,500,psutil,13400935714,27034070969,2980,2659,7.0,16343.69140625,51.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:39.927406+00:00,935.7058208220114,1857,server,ubuntu,500,psutil,13400941328,27034077347,5614,6378,7.0,16340.109375,51.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:40.427759+00:00,936.2061740799982,1858,server,ubuntu,500,psutil,13400942977,27034100592,1649,23245,10.0,16376.4609375,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:40.928155+00:00,936.7065703390108,1859,server,ubuntu,500,psutil,13401032523,27034185515,89546,84923,13.6,16397.09765625,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:41.428543+00:00,937.2069582199911,1860,server,ubuntu,500,psutil,13401032733,27034187029,210,1514,4.5,16395.45703125,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:41.928998+00:00,937.7074135710136,1861,server,ubuntu,500,psutil,13401032847,27034187107,114,78,3.8,16395.8203125,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:42.429467+00:00,938.2078822340118,1862,server,ubuntu,500,psutil,13401032847,27034187107,0,0,4.3,16386.484375,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:42.929966+00:00,938.7083812720084,1863,server,ubuntu,500,psutil,13401032847,27034187107,0,0,4.8,16389.6875,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:43.430435+00:00,939.208849963994,1864,server,ubuntu,500,psutil,13401032847,27034187107,0,0,4.0,16390.74609375,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:43.930787+00:00,939.7092023820151,1865,server,ubuntu,500,psutil,13401037451,27034187599,4604,492,8.1,16415.484375,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:44.431358+00:00,940.2097728149965,1866,server,ubuntu,500,psutil,13401037451,27034187599,0,0,1.8,16411.0390625,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:44.931844+00:00,940.7102583899978,1867,server,ubuntu,500,psutil,13401037521,27034187641,70,42,1.5,16420.62890625,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:45.432599+00:00,941.211013794993,1868,server,ubuntu,500,psutil,13401037521,27034187641,0,0,1.5,16386.23046875,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:45.933078+00:00,941.7114934159908,1869,server,ubuntu,500,psutil,13401037521,27034187641,0,0,1.5,16386.23046875,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:46.433824+00:00,942.2122398150095,1870,server,ubuntu,500,psutil,13401041206,27034192644,3685,5003,1.5,16386.71484375,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:46.934550+00:00,942.7129642300133,1871,server,ubuntu,500,psutil,13401041300,27034192749,94,105,1.3,16386.984375,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:47.435027+00:00,943.2134422009985,1872,server,ubuntu,500,psutil,13401042951,27034194013,1651,1264,2.0,16385.07421875,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:47.935724+00:00,943.7141391710029,1873,server,ubuntu,500,psutil,13401042951,27034194013,0,0,0.8,16385.33984375,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:48.436206+00:00,944.2146215900138,1874,server,ubuntu,500,psutil,13401042951,27034194013,0,0,1.7,16383.328125,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:48.936734+00:00,944.7151498309977,1875,server,ubuntu,500,psutil,13401042951,27034194013,0,0,1.3,16383.328125,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:49.437210+00:00,945.215625420009,1876,server,ubuntu,500,psutil,13401043066,27034194094,115,81,1.5,16381.41796875,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:49.937718+00:00,945.7161330319941,1877,server,ubuntu,500,psutil,13401043066,27034194094,0,0,1.7,16381.7265625,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:50.438336+00:00,946.2167510619911,1878,server,ubuntu,500,psutil,13401043254,27034194160,188,66,1.8,16380.1796875,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:50.938752+00:00,946.7171673880075,1879,server,ubuntu,500,psutil,13401043254,27034194160,0,0,1.3,16380.1796875,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:51.439486+00:00,947.2179013470013,1880,server,ubuntu,500,psutil,13401043382,27034194260,128,100,1.8,16378.359375,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:51.940042+00:00,947.7184573239938,1881,server,ubuntu,500,psutil,13401043382,27034194326,0,66,1.8,16378.671875,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:52.440444+00:00,948.218858726992,1882,server,ubuntu,500,psutil,13401043382,27034194326,0,0,2.5,16378.671875,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:52.940878+00:00,948.7192924300034,1883,server,ubuntu,500,psutil,13401043382,27034194326,0,0,1.3,16378.671875,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:53.441274+00:00,949.2196896930109,1884,server,ubuntu,500,psutil,13401043476,27034194431,94,105,2.0,16378.671875,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:53.941798+00:00,949.7201957979996,1885,server,ubuntu,500,psutil,13401043476,27034194431,0,0,1.8,16378.671875,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:54.442309+00:00,950.2207243700104,1886,server,ubuntu,500,psutil,13401043476,27034194431,0,0,1.0,16378.6640625,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:54.942864+00:00,950.7212789290061,1887,server,ubuntu,500,psutil,13401043476,27034194431,0,0,1.3,16378.8984375,51.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:55.443241+00:00,951.221655936999,1888,server,ubuntu,500,psutil,13401043476,27034194431,0,0,10.6,16448.5390625,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:55.943632+00:00,951.7220469290041,1889,server,ubuntu,500,psutil,13401043476,27034194431,0,0,3.8,16472.2265625,51.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:56.444099+00:00,952.2225140549999,1890,server,ubuntu,500,psutil,13401043476,27034194431,0,0,1.7,16472.078125,51.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:56.944589+00:00,952.7230041419971,1891,server,ubuntu,500,psutil,13401044480,27034195174,1004,743,2.0,16464.203125,51.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:57.444918+00:00,953.2233334390039,1892,server,ubuntu,500,psutil,13401044700,27034195322,220,148,2.5,16464.265625,51.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:57.945284+00:00,953.7236989329976,1893,server,ubuntu,500,psutil,13401044700,27034195322,0,0,1.3,16464.51171875,51.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:58.445624+00:00,954.2240393790125,1894,server,ubuntu,500,psutil,13401058625,27034196179,13925,857,2.2,16465.1875,51.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:58.946092+00:00,954.7245067089971,1895,server,ubuntu,500,psutil,13401058625,27034196179,0,0,1.5,16465.1875,51.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:59.446644+00:00,955.2250590950134,1896,server,ubuntu,500,psutil,13401060084,27034197051,1459,872,1.5,16456.5078125,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:42:59.947125+00:00,955.7255399970163,1897,server,ubuntu,500,psutil,13401060178,27034197156,94,105,1.5,16458.92578125,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:00.447630+00:00,956.2260450519971,1898,server,ubuntu,500,psutil,13401060178,27034197156,0,0,2.5,16447.6484375,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:00.948178+00:00,956.7265932000009,1899,server,ubuntu,500,psutil,13401060178,27034197156,0,0,3.3,16447.203125,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:01.448728+00:00,957.2271433380083,1900,server,ubuntu,500,psutil,13401060605,27034197406,427,250,1.8,16439.32421875,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:01.949352+00:00,957.7277675459918,1901,server,ubuntu,500,psutil,13401060605,27034197406,0,0,1.3,16439.32421875,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:02.449908+00:00,958.2283236079966,1902,server,ubuntu,500,psutil,13401061417,27034198100,812,694,2.3,16429.671875,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:02.950625+00:00,958.729040080012,1903,server,ubuntu,500,psutil,13401061532,27034198181,115,81,3.5,16433.59765625,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:03.451092+00:00,959.2295065940125,1904,server,ubuntu,500,psutil,13401061532,27034198181,0,0,1.8,16428.70703125,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:03.951574+00:00,959.7299898700148,1905,server,ubuntu,500,psutil,13401061532,27034198181,0,0,1.5,16428.70703125,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:04.452049+00:00,960.230464081018,1906,server,ubuntu,500,psutil,13401061532,27034198181,0,0,1.8,16423.22265625,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:04.952518+00:00,960.7309333989979,1907,server,ubuntu,500,psutil,13401061532,27034198181,0,0,1.8,16423.28125,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:05.452988+00:00,961.2314037730102,1908,server,ubuntu,500,psutil,13401061532,27034198181,0,0,2.5,16417.80078125,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:05.953717+00:00,961.7321324759978,1909,server,ubuntu,500,psutil,13401061532,27034198181,0,0,3.5,16419.39453125,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:06.454198+00:00,962.2326133550087,1910,server,ubuntu,500,psutil,13401064889,27034200309,3357,2128,1.3,16415.6875,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:06.954842+00:00,962.7332573260064,1911,server,ubuntu,500,psutil,13401064983,27034200375,94,66,2.0,16415.6953125,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:07.455580+00:00,963.2339945870044,1912,server,ubuntu,500,psutil,13401065297,27034200535,314,160,2.0,16411.859375,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:07.955973+00:00,963.7343732260051,1913,server,ubuntu,500,psutil,13401065391,27034200640,94,105,2.5,16420.16796875,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:08.456534+00:00,964.2349493990187,1914,server,ubuntu,500,psutil,13401065391,27034200640,0,0,1.3,16417.1953125,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:08.957189+00:00,964.7356035400007,1915,server,ubuntu,500,psutil,13401065391,27034200640,0,0,1.3,16417.1953125,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:09.457617+00:00,965.2360325829941,1916,server,ubuntu,500,psutil,13401065391,27034200640,0,0,1.5,16414.390625,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:09.958015+00:00,965.736430229008,1917,server,ubuntu,500,psutil,13401065391,27034200640,0,0,1.0,16414.390625,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:10.458455+00:00,966.2368698950158,1918,server,ubuntu,500,psutil,13401065579,27034200706,188,66,1.0,16411.6953125,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:10.958964+00:00,966.7373787889956,1919,server,ubuntu,500,psutil,13401065579,27034201384,0,678,1.5,16410.4296875,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:11.459426+00:00,967.237840346992,1920,server,ubuntu,500,psutil,13401074487,27034209172,8908,7788,1.8,16408.71875,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:11.959850+00:00,967.7382649790088,1921,server,ubuntu,500,psutil,13401074487,27034209172,0,0,2.8,16408.71875,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:12.460309+00:00,968.2387245820137,1922,server,ubuntu,500,psutil,13401074487,27034209172,0,0,5.3,16406.83984375,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:12.960745+00:00,968.7391602040152,1923,server,ubuntu,500,psutil,13401074487,27034209172,0,0,1.5,16406.83984375,51.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:13.461125+00:00,969.2395400190144,1924,server,ubuntu,500,psutil,13401074581,27034209277,94,105,15.8,16446.828125,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:13.961634+00:00,969.7400490549917,1925,server,ubuntu,500,psutil,13401075215,27034209277,634,0,9.5,16494.34375,51.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:14.462066+00:00,970.2404814510082,1926,server,ubuntu,500,psutil,13401075215,27034209277,0,0,2.0,16475.98046875,51.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:14.962525+00:00,970.7409404609934,1927,server,ubuntu,500,psutil,13401075215,27034209277,0,0,2.3,16476.2265625,51.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:15.462986+00:00,971.2414013110101,1928,server,ubuntu,500,psutil,13401075215,27034209277,0,0,1.8,16463.31640625,51.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:15.963446+00:00,971.7418615159986,1929,server,ubuntu,500,psutil,13401075215,27034209277,0,0,1.3,16461.890625,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:16.463943+00:00,972.242358663003,1930,server,ubuntu,500,psutil,13401075215,27034209277,0,0,2.0,16449.7578125,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:16.964406+00:00,972.7428212630039,1931,server,ubuntu,500,psutil,13401075452,27034209514,237,237,3.3,16450.5078125,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:17.464806+00:00,973.243220925011,1932,server,ubuntu,500,psutil,13401076315,27034209939,863,425,2.5,16434.453125,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:17.965196+00:00,973.7436105569941,1933,server,ubuntu,500,psutil,13401076704,27034210397,389,458,14.1,16510.578125,51.8,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:18.465589+00:00,974.2440038330096,1934,server,ubuntu,500,psutil,13401076704,27034210397,0,0,4.3,16501.69140625,51.8,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:18.966314+00:00,974.744728723017,1935,server,ubuntu,500,psutil,13401076704,27034210397,0,0,1.3,16501.69140625,51.8,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:19.466704+00:00,975.2451196570182,1936,server,ubuntu,500,psutil,13401078163,27034211269,1459,872,1.8,16480.65625,51.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:19.967389+00:00,975.7458045489911,1937,server,ubuntu,500,psutil,13401078163,27034211269,0,0,1.8,16480.65625,51.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:20.467752+00:00,976.2461669679906,1938,server,ubuntu,500,psutil,13401078163,27034211269,0,0,1.5,16467.62109375,51.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:20.968224+00:00,976.7466397680109,1939,server,ubuntu,500,psutil,13401078163,27034211269,0,0,2.0,16467.83984375,51.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:21.468585+00:00,977.2470006509975,1940,server,ubuntu,500,psutil,13401078163,27034211269,0,0,2.5,16451.54296875,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:21.969052+00:00,977.7474670069932,1941,server,ubuntu,500,psutil,13401078351,27034211440,188,171,2.3,16451.54296875,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:22.469596+00:00,978.2480117419909,1942,server,ubuntu,500,psutil,13401078445,27034211506,94,66,1.5,16440.08984375,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:22.970069+00:00,978.748484434007,1943,server,ubuntu,500,psutil,13401078445,27034211506,0,0,3.0,16449.88671875,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:23.470556+00:00,979.2489712570095,1944,server,ubuntu,500,psutil,13401078445,27034211506,0,0,1.3,16439.796875,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:23.971051+00:00,979.7494667730061,1945,server,ubuntu,500,psutil,13401088922,27034219577,10477,8071,2.5,16440.4453125,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:24.471528+00:00,980.2499438380182,1946,server,ubuntu,500,psutil,13401088922,27034219577,0,0,2.8,16440.4296875,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:24.972083+00:00,980.7504976100172,1947,server,ubuntu,500,psutil,13401088922,27034219577,0,0,2.3,16440.93359375,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:25.472565+00:00,981.2509795229998,1948,server,ubuntu,500,psutil,13401088922,27034219577,0,0,2.0,16438.703125,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:25.973309+00:00,981.7517243080074,1949,server,ubuntu,500,psutil,13401088922,27034219577,0,0,2.3,16438.5859375,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:26.473850+00:00,982.2522653719934,1950,server,ubuntu,500,psutil,13401092209,27034221663,3287,2086,3.7,16434.171875,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:26.974255+00:00,982.7526696060086,1951,server,ubuntu,500,psutil,13401092279,27034221705,70,42,1.8,16434.62109375,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:27.474685+00:00,983.2531005750061,1952,server,ubuntu,500,psutil,13401145555,27036615502,53276,2393797,10.1,16438.44140625,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:27.975442+00:00,983.7538567339943,1953,server,ubuntu,500,psutil,13401226554,27039866138,80999,3250636,14.3,16455.89453125,51.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:28.488643+00:00,984.2670589179907,1954,server,ubuntu,500,psutil,13401299568,27043717859,73014,3851721,17.4,16474.88671875,51.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:28.991826+00:00,984.770242197992,1955,server,ubuntu,500,psutil,13401376146,27047616409,76578,3898550,14.5,16495.7109375,51.8,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:29.504836+00:00,985.2832519939984,1956,server,ubuntu,500,psutil,13401410824,27051605799,34678,3989390,11.7,16516.09375,51.8,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:30.006227+00:00,985.7846434969979,1957,server,ubuntu,500,psutil,13401441881,27055839426,31057,4233627,12.8,16539.69140625,51.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:30.517315+00:00,986.2957303019939,1958,server,ubuntu,500,psutil,13401468953,27059937890,27072,4098464,13.1,16559.453125,52.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:31.033645+00:00,986.8120607369929,1959,server,ubuntu,500,psutil,13401494897,27064021148,25944,4083258,12.2,16581.79296875,52.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:31.535396+00:00,987.3138123730023,1960,server,ubuntu,500,psutil,13401520653,27068105920,25756,4084772,13.3,16602.82421875,52.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:32.042125+00:00,987.8205408549984,1961,server,ubuntu,500,psutil,13401542953,27071777370,22300,3671450,13.1,16624.22265625,52.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:32.555426+00:00,988.3338416969927,1962,server,ubuntu,500,psutil,13401571294,27076149802,28341,4372432,12.5,16648.69921875,52.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:33.064470+00:00,988.8428858089901,1963,server,ubuntu,500,psutil,13401597966,27080232251,26672,4082449,15.9,16676.7265625,52.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:33.582254+00:00,989.3606693920156,1964,server,ubuntu,500,psutil,13402065924,27081057461,467958,825210,14.7,17091.66796875,53.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:34.100400+00:00,989.8788165409933,1965,server,ubuntu,500,psutil,13404465358,27081072390,2399434,14929,10.1,17098.91796875,53.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:34.603484+00:00,990.3818999630166,1966,server,ubuntu,500,psutil,13406749154,27081084711,2283796,12321,8.5,17106.03125,53.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:35.104799+00:00,990.8832156269928,1967,server,ubuntu,500,psutil,13409099162,27081098265,2350008,13554,8.6,17117.21875,53.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:35.605234+00:00,991.3836489570094,1968,server,ubuntu,500,psutil,13411532438,27081112125,2433276,13860,10.2,17130.20703125,53.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:36.105740+00:00,991.8841548880155,1969,server,ubuntu,500,psutil,13414143044,27081125919,2610606,13794,8.3,17127.66796875,53.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:36.606233+00:00,992.3846487599949,1970,server,ubuntu,500,psutil,13416536966,27081139265,2393922,13346,8.8,17112.1484375,53.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:37.106624+00:00,992.8850398389914,1971,server,ubuntu,500,psutil,13419143154,27081149901,2606188,10636,8.3,17111.61328125,53.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:37.607723+00:00,993.3861391569953,1972,server,ubuntu,500,psutil,13421467688,27081161747,2324534,11846,8.0,17111.76953125,53.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:38.108049+00:00,993.8864641269902,1973,server,ubuntu,500,psutil,13423868659,27081177200,2400971,15453,8.8,17114.21484375,53.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:38.611263+00:00,994.3896784399985,1974,server,ubuntu,500,psutil,13426286472,27081191113,2417813,13913,12.2,17126.96875,53.7,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:39.112538+00:00,994.8909539309971,1975,server,ubuntu,500,psutil,13428687366,27081203299,2400894,12186,8.3,17141.9453125,53.8,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:39.612976+00:00,995.3913926660025,1976,server,ubuntu,500,psutil,13431156108,27081216176,2468742,12877,9.2,17138.99609375,53.8,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:40.113443+00:00,995.8918589100067,1977,server,ubuntu,500,psutil,13433558544,27081228440,2402436,12264,9.0,17154.44140625,53.8,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:40.618318+00:00,996.396734709997,1978,server,ubuntu,500,psutil,13436028828,27081242271,2470284,13831,7.8,17169.86328125,53.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:41.118645+00:00,996.8970612270059,1979,server,ubuntu,500,psutil,13438500677,27081255554,2471849,13283,8.3,17177.55078125,53.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:41.619083+00:00,997.3974988670088,1980,server,ubuntu,500,psutil,13440890883,27081268188,2390206,12634,8.1,17191.8359375,53.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:42.119471+00:00,997.8978871589934,1981,server,ubuntu,500,psutil,13443217969,27081281428,2327086,13240,11.5,17193.3984375,53.9,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:44.073802+00:00,999.8522165210161,1982,server,ubuntu,500,psutil,13452097422,27081327708,8879453,46280,13.5,17198.95703125,54.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:44.580564+00:00,1000.3589806990058,1983,server,ubuntu,500,psutil,13454211504,27081339978,2114082,12270,7.9,17200.98046875,54.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:45.085011+00:00,1000.8634275440127,1984,server,ubuntu,500,psutil,13456424396,27081351426,2212892,11448,10.9,17211.41796875,54.0,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:45.585418+00:00,1001.3638328130182,1985,server,ubuntu,500,psutil,13458499928,27081363798,2075532,12372,10.0,17230.49609375,54.1,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:46.086461+00:00,1001.8648730580171,1986,server,ubuntu,500,psutil,13460634498,27081376657,2134570,12859,13.5,17262.140625,54.2,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:43:46.586811+00:00,1002.365225985006,1987,server,ubuntu,500,psutil,13462871441,27081403001,2236943,26344,13.7,17263.73828125,54.2,,,,,,,,,
